respondent_id,Age,Sex,Religion,MaritalStatus,LivingWithChildren,CovidExperience,assigned_block,ideology_id,ideology_name,sampling_seed
1366,83,Female,No religion,Widowed,No,Bereaved,3,,,20260909
1367,35,Male,Christian,Married,Yes,None,3,,,20260909
1368,32,Female,No religion,Married,Yes,None,1,,,20260909
1369,71,Male,Hindu,Married,No,None,1,,,20260909
1370,54,Female,Christian,Married,Yes,Had COVID,2,,,20260909
1371,30,Female,No religion,Single,No,Long COVID,3,4,Conspiracy Ideation,20260909
1372,43,Female,Christian,Separated,Yes,None,3,,,20260909
1373,34,Female,Not answered,Single,Yes,Had COVID,3,,,20260909
1374,81,Male,Christian,Married,No,None,2,,,20260909
1375,83,Female,Christian,Widowed,No,Had COVID,2,,,20260909
1376,51,Female,Christian,Married,No,None,3,,,20260909
1377,55,Male,No religion,Married,No,Had COVID,2,,,20260909
1378,70,Female,Christian,Widowed,No,None,1,,,20260909
1379,42,Male,Christian,Married,No,None,4,,,20260909
1380,34,Female,Jewish,Single,No,None,1,,,20260909
1381,47,Male,Christian,Married,Yes,None,3,,,20260909
1382,90,Female,Christian,Married,No,Had COVID,1,,,20260909
1383,85,Female,No religion,Widowed,No,Had COVID,3,,,20260909
1384,89,Female,Christian,Divorced,No,None,1,4,Conspiracy Ideation,20260909
1385,65,Female,No religion,Married,No,Long COVID,3,,,20260909
1386,62,Female,No religion,Married,No,Had COVID,4,1,Scientific Rationalism,20260909
1387,25,Female,Christian,Single,No,None,3,4,Conspiracy Ideation,20260909
1388,55,Female,No religion,Separated,No,Long COVID,2,,,20260909
1389,19,Female,Christian,Single,No,None,1,,,20260909
1390,23,Male,Muslim,Single,No,Had COVID,3,,,20260909
1391,87,Female,Christian,Widowed,No,None,3,,,20260909
1392,29,Female,Christian,Single,No,Bereaved,3,,,20260909
1393,43,Male,No religion,Single,Yes,None,3,,,20260909
1394,78,Female,Buddhist,Married,No,None,1,,,20260909
1395,83,Female,No religion,Married,No,None,2,,,20260909
1396,32,Male,Christian,Single,No,Had COVID,3,,,20260909
1397,71,Female,Christian,Single,No,None,2,,,20260909
1398,60,Male,Christian,Married,No,None,2,,,20260909
1399,80,Female,Christian,Married,No,None,1,,,20260909
1400,55,Male,Not answered,Married,No,Had COVID,2,,,20260909
1401,18,Male,Christian,Single,No,Bereaved,1,,,20260909
1402,60,Female,Not answered,Married,No,None,2,2,Libertarianism,20260909
1403,59,Female,Christian,Married,No,None,3,,,20260909
1404,53,Male,Muslim,Divorced,No,None,4,,,20260909
1405,87,Male,Muslim,Married,No,None,4,,,20260909
1406,24,Female,No religion,Single,Yes,Had COVID,4,,,20260909
1407,40,Male,Christian,Single,Yes,None,2,,,20260909
1408,60,Female,Not answered,Married,No,Had COVID,2,,,20260909
1409,55,Male,Christian,Married,No,Had COVID,2,,,20260909
1410,27,Male,No religion,Single,No,Had COVID,3,,,20260909
1411,71,Female,No religion,Married,No,None,3,,,20260909
1412,35,Male,Christian,Married,No,Bereaved,4,,,20260909
1413,64,Female,Christian,Married,No,Had COVID,1,,,20260909
1414,45,Male,No religion,Married,No,Had COVID,3,,,20260909
1415,54,Female,Christian,Separated,No,None,3,,,20260909
1416,29,Male,Christian,Widowed,No,Had COVID,1,,,20260909
1417,37,Male,Christian,Single,No,Bereaved,4,,,20260909
1418,28,Male,No religion,Married,Yes,Had COVID,3,,,20260909
1419,90,Female,Sikh,Widowed,No,Bereaved,1,,,20260909
1420,87,Male,No religion,Married,No,Had COVID,4,,,20260909
1421,56,Female,Christian,Divorced,No,Had COVID,2,,,20260909
1422,33,Female,Christian,Single,No,Bereaved,1,,,20260909
1423,43,Female,Not answered,Married,Yes,None,1,,,20260909
1424,68,Male,Christian,Divorced,No,Had COVID,3,,,20260909
1425,58,Female,Other religion,Divorced,No,None,1,,,20260909
1426,32,Male,No religion,Single,Yes,None,3,,,20260909
1427,22,Female,No religion,Single,No,Had COVID,1,,,20260909
1428,45,Female,No religion,Single,No,Long COVID,2,,,20260909
1429,48,Male,No religion,Separated,No,Bereaved,1,,,20260909
1430,76,Female,Christian,Divorced,No,None,2,,,20260909
1431,24,Male,Not answered,Single,No,Bereaved,2,,,20260909
1432,65,Male,No religion,Widowed,No,None,2,,,20260909
1433,37,Female,No religion,Divorced,No,Had COVID,2,,,20260909
1434,29,Female,Christian,Single,No,None,2,,,20260909
1435,48,Female,Christian,Married,Yes,Bereaved,2,,,20260909
1436,63,Female,Christian,Widowed,No,None,1,,,20260909
1437,27,Female,Christian,Single,No,Bereaved,4,,,20260909
1438,35,Female,No religion,Married,Yes,None,2,,,20260909
1439,27,Female,Christian,Single,No,None,1,,,20260909
1440,82,Male,Christian,Married,No,None,1,,,20260909
1441,27,Female,Christian,Single,No,None,1,,,20260909
1442,29,Male,Christian,Single,No,Had COVID,1,,,20260909
1443,22,Male,Christian,Single,Yes,Bereaved,3,,,20260909
1444,32,Female,Christian,Married,Yes,Had COVID,2,1,Scientific Rationalism,20260909
1445,86,Female,Sikh,Married,No,None,4,,,20260909
1446,21,Female,Christian,Single,No,None,4,,,20260909
1447,42,Male,Christian,Married,Yes,Had COVID,3,,,20260909
1448,62,Female,No religion,Married,No,Had COVID,2,,,20260909
1449,54,Female,Christian,Married,No,None,4,,,20260909
1450,37,Female,No religion,Single,Yes,Had COVID,3,,,20260909
1451,26,Male,Christian,Single,No,Bereaved,4,,,20260909
1452,27,Male,Christian,Married,No,Had COVID,4,,,20260909
1453,51,Female,Other religion,Married,No,Had COVID,4,,,20260909
1454,59,Male,No religion,Married,No,Had COVID,1,,,20260909
1455,31,Male,Christian,Single,No,None,4,,,20260909
1456,33,Female,No religion,Single,Yes,Had COVID,2,,,20260909
1457,27,Male,Muslim,Married,Yes,Had COVID,1,,,20260909
1458,33,Male,No religion,Married,No,Had COVID,2,,,20260909
1459,53,Female,Muslim,Married,No,None,4,5,Institutional Trust and Technocratic Governance,20260909
1460,71,Female,Muslim,Widowed,No,Had COVID,4,,,20260909
1461,72,Male,Christian,Married,No,None,4,2,Libertarianism,20260909
1462,48,Male,Christian,Married,No,None,3,,,20260909
1463,20,Female,Christian,Single,No,Bereaved,3,,,20260909
1464,90,Female,Not answered,Married,No,None,1,,,20260909
1465,20,Male,Christian,Single,No,Bereaved,2,5,Institutional Trust and Technocratic Governance,20260909
1466,52,Male,Christian,Divorced,No,Had COVID,4,,,20260909
1467,79,Male,Christian,Married,No,Bereaved,4,,,20260909
1468,30,Female,Not answered,Single,Yes,None,2,,,20260909
1469,62,Male,No religion,Married,No,None,1,,,20260909
1470,48,Female,No religion,Divorced,Yes,Long COVID,3,,,20260909
1471,63,Male,No religion,Married,No,None,4,,,20260909
1472,70,Male,Christian,Married,No,Had COVID,2,,,20260909
1473,74,Male,No religion,Married,No,Bereaved,2,,,20260909
1474,41,Female,Christian,Single,No,None,4,,,20260909
1475,70,Male,No religion,Widowed,No,Had COVID,4,,,20260909
1476,76,Male,No religion,Married,No,Had COVID,3,,,20260909
1477,71,Male,Christian,Widowed,No,Had COVID,3,,,20260909
1478,65,Male,Christian,Single,No,Had COVID,2,,,20260909
1479,33,Male,No religion,Married,Yes,Had COVID,1,,,20260909
1480,18,Female,Christian,Single,No,None,2,,,20260909
1481,77,Female,Christian,Single,No,Bereaved,4,,,20260909
1482,52,Female,Christian,Divorced,No,None,1,,,20260909
1483,69,Male,No religion,Widowed,No,Had COVID,3,,,20260909
1484,48,Female,Christian,Married,No,Had COVID,1,,,20260909
1485,59,Male,No religion,Divorced,No,None,2,,,20260909
1486,43,Female,Christian,Married,Yes,None,1,,,20260909
1487,40,Female,Christian,Married,Yes,Bereaved,1,,,20260909
1488,79,Male,No religion,Married,No,Bereaved,2,,,20260909
1489,76,Female,Christian,Married,No,Had COVID,3,,,20260909
1490,60,Female,No religion,Married,No,None,3,,,20260909
1491,61,Male,Christian,Married,No,None,1,,,20260909
1492,90,Male,Christian,Divorced,No,Had COVID,4,,,20260909
1493,59,Male,Christian,Married,No,Bereaved,1,,,20260909
1494,88,Female,Other religion,Widowed,No,None,4,,,20260909
1495,66,Male,Muslim,Married,No,Had COVID,4,,,20260909
1496,56,Female,Christian,Married,No,Had COVID,3,,,20260909
1497,87,Female,Christian,Widowed,No,Bereaved,2,,,20260909
1498,18,Male,Hindu,Single,No,Had COVID,1,,,20260909
1499,66,Male,Christian,Widowed,No,None,1,,,20260909
1500,52,Female,Christian,Single,No,None,3,,,20260909
1501,21,Female,Not answered,Single,No,Bereaved,4,1,Scientific Rationalism,20260909
1502,31,Female,No religion,Single,Yes,None,1,2,Libertarianism,20260909
1503,44,Female,No religion,Single,Yes,None,4,,,20260909
1504,86,Female,Christian,Married,No,None,1,,,20260909
1505,42,Female,Christian,Married,No,None,4,,,20260909
1506,32,Male,Christian,Married,Yes,Had COVID,1,,,20260909
1507,44,Male,Christian,Married,No,None,4,1,Scientific Rationalism,20260909
1508,30,Female,Christian,Single,No,None,4,,,20260909
1509,58,Female,No religion,Married,No,Long COVID,4,,,20260909
1510,82,Male,Christian,Divorced,No,None,1,,,20260909
1511,74,Male,Christian,Married,No,Bereaved,1,,,20260909
1512,55,Male,No religion,Married,No,None,3,,,20260909
1513,34,Female,No religion,Married,Yes,Long COVID,4,,,20260909
1514,70,Male,Not answered,Divorced,No,None,3,,,20260909
1515,28,Female,Sikh,Single,No,None,1,,,20260909
1516,23,Female,Christian,Single,No,Had COVID,2,,,20260909
1517,65,Female,No religion,Married,No,None,4,,,20260909
1518,60,Male,No religion,Divorced,Yes,None,1,,,20260909
1519,71,Male,Christian,Married,No,None,2,,,20260909
1520,43,Female,Christian,Married,Yes,Had COVID,2,3,Communitarianism,20260909
1521,22,Female,Christian,Single,No,Had COVID,3,,,20260909
1522,50,Male,Christian,Married,No,Had COVID,3,,,20260909
1523,27,Female,Christian,Single,No,Had COVID,2,,,20260909
1524,65,Female,Muslim,Divorced,No,Had COVID,4,,,20260909
1525,33,Male,Hindu,Widowed,No,None,3,,,20260909
1526,75,Male,Christian,Married,No,Had COVID,3,,,20260909
1527,46,Female,Christian,Divorced,No,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909
1528,75,Female,Christian,Widowed,No,Had COVID,1,,,20260909
1529,50,Male,No religion,Married,No,Had COVID,1,,,20260909
1530,65,Female,Christian,Widowed,No,Bereaved,4,,,20260909
1531,29,Female,No religion,Single,Yes,None,3,,,20260909
1532,61,Male,Christian,Divorced,No,None,3,,,20260909
1533,55,Female,Muslim,Married,No,None,3,,,20260909
1534,77,Female,Christian,Married,No,Had COVID,3,,,20260909
1535,19,Male,Christian,Single,No,None,4,,,20260909
1536,57,Female,Christian,Single,No,Had COVID,2,5,Institutional Trust and Technocratic Governance,20260909
1537,56,Female,Muslim,Married,No,Bereaved,2,,,20260909
1538,50,Male,No religion,Widowed,No,None,4,,,20260909
1539,77,Male,Christian,Married,No,None,4,,,20260909
1540,75,Male,Christian,Married,No,None,2,,,20260909
1541,47,Male,No religion,Married,Yes,None,2,,,20260909
1542,32,Male,Christian,Married,Yes,Bereaved,3,,,20260909
1543,30,Female,Christian,Single,Yes,None,4,,,20260909
1544,40,Male,Christian,Married,No,Had COVID,2,,,20260909
1545,62,Male,Muslim,Separated,No,None,1,5,Institutional Trust and Technocratic Governance,20260909
1546,42,Male,No religion,Single,No,None,1,,,20260909
1547,55,Male,No religion,Married,No,None,4,,,20260909
1548,24,Male,Not answered,Single,No,None,2,,,20260909
1549,45,Female,Christian,Married,No,Bereaved,4,,,20260909
1550,18,Female,Not answered,Single,No,Had COVID,4,,,20260909
1551,31,Female,Muslim,Single,No,Had COVID,1,,,20260909
1552,32,Female,Christian,Single,No,Had COVID,4,4,Conspiracy Ideation,20260909
1553,18,Male,Not answered,Single,No,None,4,,,20260909
1554,24,Male,No religion,Single,No,Had COVID,4,,,20260909
1555,38,Male,Christian,Married,Yes,Had COVID,2,,,20260909
1556,74,Female,No religion,Married,No,None,2,1,Scientific Rationalism,20260909
1557,75,Male,No religion,Married,No,Had COVID,4,,,20260909
1558,36,Female,Christian,Married,Yes,Had COVID,2,,,20260909
1559,56,Female,Muslim,Married,No,Had COVID,1,,,20260909
1560,68,Female,Muslim,Divorced,No,None,4,,,20260909
1561,56,Male,Christian,Married,No,Long COVID,1,,,20260909
1562,73,Male,No religion,Widowed,No,None,4,,,20260909
1563,62,Male,No religion,Married,No,Had COVID,1,,,20260909
1564,29,Male,No religion,Single,Yes,None,2,4,Conspiracy Ideation,20260909
1565,43,Female,Christian,Married,No,Had COVID,1,,,20260909
1566,74,Female,No religion,Widowed,No,Bereaved,3,,,20260909
1567,69,Female,No religion,Widowed,Yes,None,1,,,20260909
1568,82,Female,Christian,Divorced,No,Had COVID,2,,,20260909
1569,60,Female,Christian,Married,No,Had COVID,1,,,20260909
1570,26,Male,Christian,Single,No,Had COVID,4,,,20260909
1571,29,Male,Christian,Single,No,Bereaved,1,2,Libertarianism,20260909
1572,32,Female,Christian,Single,No,Had COVID,4,,,20260909
1573,73,Female,No religion,Married,No,None,2,,,20260909
1574,33,Male,Christian,Single,Yes,Bereaved,4,,,20260909
1575,71,Male,No religion,Single,No,Had COVID,2,,,20260909
1576,33,Male,No religion,Single,No,None,3,,,20260909
1577,79,Female,Not answered,Married,No,None,4,4,Conspiracy Ideation,20260909
1578,39,Female,Not answered,Single,Yes,Had COVID,4,,,20260909
1579,47,Female,Sikh,Married,No,Bereaved,4,,,20260909
1580,56,Male,Christian,Married,No,None,2,,,20260909
1581,19,Female,Christian,Single,No,None,2,,,20260909
1582,29,Male,Christian,Single,No,None,3,,,20260909
1583,76,Female,Muslim,Married,No,None,3,3,Communitarianism,20260909
1584,43,Female,No religion,Divorced,No,Had COVID,1,5,Institutional Trust and Technocratic Governance,20260909
1585,71,Female,Christian,Widowed,No,Had COVID,1,,,20260909
1586,31,Female,No religion,Single,Yes,None,4,,,20260909
1587,54,Female,Christian,Divorced,No,Had COVID,1,,,20260909
1588,83,Male,Muslim,Married,No,Had COVID,3,3,Communitarianism,20260909
1589,82,Female,Christian,Widowed,No,Had COVID,3,,,20260909
1590,65,Male,No religion,Married,No,None,4,,,20260909
1591,75,Female,Christian,Single,No,None,2,,,20260909
1592,68,Male,Christian,Divorced,No,None,2,4,Conspiracy Ideation,20260909
1593,32,Male,No religion,Single,No,None,4,,,20260909
1594,18,Male,Christian,Single,No,None,3,,,20260909
1595,63,Male,Christian,Married,No,None,3,,,20260909
1596,48,Female,Christian,Married,Yes,Had COVID,2,,,20260909
1597,23,Female,Christian,Single,No,None,3,,,20260909
1598,44,Male,No religion,Single,Yes,Had COVID,4,,,20260909
1599,45,Male,No religion,Married,No,Had COVID,1,,,20260909
1600,58,Female,Christian,Married,No,None,1,,,20260909
1601,84,Female,Christian,Married,No,Had COVID,3,,,20260909
1602,37,Female,Christian,Married,No,Had COVID,3,,,20260909
1603,80,Female,Christian,Married,No,Had COVID,4,,,20260909
1604,64,Male,Christian,Divorced,No,Had COVID,4,,,20260909
1605,53,Male,No religion,Married,No,Bereaved,1,,,20260909
1606,82,Female,Christian,Widowed,No,Bereaved,1,,,20260909
1607,23,Male,No religion,Married,No,None,1,,,20260909
1608,63,Male,Christian,Married,No,Had COVID,4,,,20260909
1609,76,Female,No religion,Widowed,No,Had COVID,2,2,Libertarianism,20260909
1610,54,Female,Christian,Single,No,Had COVID,4,,,20260909
1611,51,Male,Sikh,Married,No,Bereaved,1,,,20260909
1612,32,Male,Christian,Single,Yes,None,1,,,20260909
1613,72,Male,No religion,Married,No,Bereaved,3,,,20260909
1614,60,Female,Christian,Married,No,Long COVID,2,,,20260909
1615,30,Female,Christian,Single,No,Had COVID,3,,,20260909
1616,88,Female,Christian,Widowed,No,Had COVID,4,,,20260909
1617,18,Female,Christian,Single,No,Bereaved,3,,,20260909
1618,27,Male,Christian,Married,Yes,Had COVID,3,,,20260909
1619,51,Male,Not answered,Single,No,Bereaved,3,,,20260909
1620,28,Female,Christian,Married,No,Had COVID,2,,,20260909
1621,54,Female,No religion,Single,No,Had COVID,2,,,20260909
1622,71,Female,No religion,Widowed,No,Bereaved,1,,,20260909
1623,22,Male,Christian,Single,No,Had COVID,4,,,20260909
1624,35,Male,No religion,Single,No,None,1,,,20260909
1625,34,Male,No religion,Married,No,Bereaved,1,,,20260909
1626,71,Female,No religion,Widowed,No,None,4,,,20260909
1627,32,Female,Christian,Single,Yes,Had COVID,4,,,20260909
1628,55,Female,Christian,Single,No,None,3,,,20260909
1629,64,Male,Muslim,Divorced,No,None,1,,,20260909
1630,29,Male,No religion,Single,Yes,Had COVID,2,,,20260909
1631,28,Male,Muslim,Single,Yes,Had COVID,4,,,20260909
1632,66,Male,Christian,Married,No,None,1,1,Scientific Rationalism,20260909
1633,31,Male,Christian,Single,No,Had COVID,1,,,20260909
1634,27,Male,Muslim,Single,No,Had COVID,1,,,20260909
1635,33,Male,Christian,Single,Yes,Had COVID,3,,,20260909
1636,53,Male,Christian,Married,No,None,2,,,20260909
1637,65,Male,Christian,Married,No,None,3,5,Institutional Trust and Technocratic Governance,20260909
1638,27,Male,No religion,Single,Yes,Had COVID,3,,,20260909
1639,53,Female,Christian,Divorced,No,None,2,,,20260909
1640,89,Male,Christian,Married,No,Had COVID,4,,,20260909
1641,52,Male,Christian,Single,Yes,Had COVID,4,,,20260909
1642,51,Male,Christian,Divorced,Yes,Had COVID,4,,,20260909
1643,34,Male,Christian,Single,No,None,3,,,20260909
1644,29,Female,No religion,Married,No,None,4,,,20260909
1645,28,Female,No religion,Single,No,None,1,,,20260909
1646,23,Male,Muslim,Single,No,Long COVID,4,,,20260909
1647,28,Female,No religion,Single,No,Bereaved,3,,,20260909
1648,88,Female,Christian,Married,No,None,3,,,20260909
1649,70,Male,Christian,Single,No,Bereaved,2,,,20260909
1650,90,Male,Hindu,Married,No,Had COVID,4,,,20260909
1651,29,Female,No religion,Married,No,None,4,,,20260909
1652,55,Male,No religion,Married,No,Had COVID,2,,,20260909
1653,42,Female,Christian,Married,No,None,4,,,20260909
1654,85,Female,Christian,Widowed,No,Had COVID,1,,,20260909
1655,62,Male,No religion,Divorced,No,None,3,,,20260909
1656,19,Female,Christian,Single,No,None,1,,,20260909
1657,53,Female,Muslim,Single,No,None,1,,,20260909
1658,50,Male,No religion,Single,No,Bereaved,1,,,20260909
1659,57,Female,No religion,Married,Yes,None,4,,,20260909
1660,19,Male,No religion,Single,No,Had COVID,3,,,20260909
1661,67,Male,Christian,Married,No,Had COVID,1,,,20260909
1662,58,Female,Hindu,Married,Yes,Had COVID,1,,,20260909
1663,55,Female,Not answered,Married,No,None,3,,,20260909
1664,47,Female,Christian,Married,No,None,3,,,20260909
1665,53,Female,No religion,Married,Yes,None,1,,,20260909
1666,26,Female,No religion,Single,No,Had COVID,2,2,Libertarianism,20260909
1667,33,Female,Christian,Married,No,Had COVID,2,,,20260909
1668,28,Male,Christian,Married,Yes,None,2,,,20260909
1669,36,Male,Christian,Married,Yes,Had COVID,4,,,20260909
1670,55,Male,No religion,Divorced,No,Had COVID,2,,,20260909
1671,72,Male,No religion,Married,No,None,3,,,20260909
1672,82,Female,No religion,Widowed,No,Bereaved,3,,,20260909
1673,60,Female,Muslim,Single,No,Had COVID,4,,,20260909
1674,34,Male,Buddhist,Separated,Yes,Had COVID,2,,,20260909
1675,68,Male,No religion,Married,No,Had COVID,3,,,20260909
1676,32,Male,Christian,Single,No,Had COVID,3,,,20260909
1677,39,Male,Muslim,Married,Yes,Had COVID,2,,,20260909
1678,85,Male,No religion,Divorced,No,None,2,,,20260909
1679,43,Male,Sikh,Married,Yes,Had COVID,3,,,20260909
1680,66,Female,No religion,Divorced,No,Bereaved,4,,,20260909
1681,23,Male,No religion,Single,No,Had COVID,3,,,20260909
1682,88,Female,No religion,Separated,No,None,2,,,20260909
1683,26,Female,No religion,Married,No,None,4,,,20260909
1684,58,Female,Christian,Married,Yes,Long COVID,4,,,20260909
1685,47,Female,Muslim,Single,Yes,Had COVID,2,,,20260909
1686,58,Male,Christian,Divorced,No,Had COVID,3,,,20260909
1687,37,Female,No religion,Married,Yes,Had COVID,3,,,20260909
1688,68,Female,Christian,Divorced,No,None,1,2,Libertarianism,20260909
1689,82,Male,Christian,Widowed,No,Had COVID,2,,,20260909
1690,47,Female,Christian,Married,No,Long COVID,3,,,20260909
1691,73,Female,Not answered,Widowed,No,Had COVID,1,,,20260909
1692,64,Male,Muslim,Married,No,None,4,,,20260909
1693,30,Female,No religion,Married,No,Had COVID,3,,,20260909
1694,61,Male,Sikh,Married,No,Had COVID,2,,,20260909
1695,60,Male,Christian,Married,No,None,2,,,20260909
1696,90,Female,No religion,Divorced,No,Had COVID,3,,,20260909
1697,53,Male,No religion,Married,No,Had COVID,3,,,20260909
1698,44,Male,Christian,Divorced,No,None,2,5,Institutional Trust and Technocratic Governance,20260909
1699,47,Male,Christian,Married,Yes,Bereaved,2,,,20260909
1700,90,Female,Not answered,Single,No,None,1,,,20260909
1701,39,Female,Christian,Married,Yes,None,3,,,20260909
1702,56,Female,Christian,Divorced,Yes,Had COVID,3,,,20260909
1703,30,Female,Christian,Widowed,No,Long COVID,4,,,20260909
1704,60,Male,Hindu,Married,No,Had COVID,4,,,20260909
1705,39,Female,Christian,Single,Yes,Had COVID,3,,,20260909
1706,43,Male,Christian,Married,No,Had COVID,3,,,20260909
1707,60,Male,No religion,Married,Yes,None,4,,,20260909
1708,59,Female,No religion,Married,No,Bereaved,2,,,20260909
1709,39,Female,Christian,Married,Yes,Long COVID,4,4,Conspiracy Ideation,20260909
1710,60,Female,Christian,Married,No,None,1,,,20260909
1711,38,Female,No religion,Married,No,Had COVID,4,,,20260909
1712,56,Male,Christian,Married,No,Had COVID,3,,,20260909
1713,90,Male,No religion,Single,No,None,2,,,20260909
1714,34,Female,Christian,Married,No,Had COVID,4,,,20260909
1715,66,Male,No religion,Married,No,Had COVID,3,,,20260909
1716,35,Male,Jewish,Married,No,Bereaved,1,4,Conspiracy Ideation,20260909
1717,55,Female,Christian,Separated,Yes,Had COVID,2,,,20260909
1718,52,Male,No religion,Married,No,Had COVID,2,2,Libertarianism,20260909
1719,52,Female,No religion,Married,No,None,2,5,Institutional Trust and Technocratic Governance,20260909
1720,78,Male,Muslim,Married,No,None,2,,,20260909
1721,24,Male,No religion,Married,Yes,None,1,,,20260909
1722,18,Female,Christian,Single,No,Had COVID,3,,,20260909
1723,43,Female,Christian,Married,No,None,4,,,20260909
1724,41,Male,Christian,Married,No,None,2,,,20260909
1725,46,Female,Christian,Married,Yes,Bereaved,2,,,20260909
1726,45,Male,No religion,Married,No,None,2,,,20260909
1727,25,Female,Christian,Single,No,Long COVID,3,2,Libertarianism,20260909
1728,31,Female,Christian,Single,No,None,4,,,20260909
1729,70,Female,Not answered,Widowed,No,None,3,,,20260909
1730,38,Male,No religion,Married,No,Had COVID,4,,,20260909
1731,50,Female,Sikh,Married,No,Had COVID,4,,,20260909
1732,64,Female,Not answered,Widowed,No,None,2,,,20260909
1733,52,Male,No religion,Married,Yes,None,1,,,20260909
1734,74,Female,Christian,Married,No,Had COVID,1,1,Scientific Rationalism,20260909
1735,48,Male,Christian,Single,Yes,Bereaved,4,,,20260909
1736,40,Male,Christian,Married,No,Had COVID,4,,,20260909
1737,42,Female,No religion,Single,No,Had COVID,3,,,20260909
1738,53,Male,No religion,Married,No,Bereaved,1,,,20260909
1739,64,Male,Hindu,Single,No,None,3,,,20260909
1740,22,Male,No religion,Single,No,None,2,,,20260909
1741,30,Female,Hindu,Single,No,Bereaved,4,,,20260909
1742,26,Female,No religion,Single,No,None,1,,,20260909
1743,65,Female,Muslim,Married,No,None,3,,,20260909
1744,64,Male,Christian,Married,No,Long COVID,3,,,20260909
1745,42,Male,Christian,Married,Yes,None,1,,,20260909
1746,51,Female,Christian,Married,No,Had COVID,4,,,20260909
1747,28,Female,No religion,Married,Yes,Had COVID,1,,,20260909
1748,39,Male,Christian,Married,Yes,Long COVID,4,,,20260909
1749,56,Male,Christian,Married,No,None,2,,,20260909
1750,21,Female,Christian,Divorced,No,None,3,,,20260909
1751,51,Female,No religion,Married,No,Had COVID,2,,,20260909
1752,57,Male,Muslim,Married,No,None,2,,,20260909
1753,55,Male,No religion,Married,No,None,1,5,Institutional Trust and Technocratic Governance,20260909
1754,18,Female,Christian,Single,No,None,1,,,20260909
1755,65,Female,Christian,Married,No,None,1,,,20260909
1756,72,Female,No religion,Widowed,No,Had COVID,1,,,20260909
1757,60,Male,Christian,Married,Yes,None,1,,,20260909
1758,32,Male,No religion,Married,No,Had COVID,2,,,20260909
1759,55,Female,Christian,Married,No,Bereaved,3,,,20260909
1760,26,Female,Other religion,Single,No,None,2,3,Communitarianism,20260909
1761,25,Male,Christian,Divorced,Yes,Bereaved,1,,,20260909
1762,26,Female,Not answered,Single,No,None,2,,,20260909
1763,26,Male,Sikh,Single,No,Had COVID,4,,,20260909
1764,54,Female,Christian,Single,No,None,3,,,20260909
1765,52,Female,Christian,Single,No,None,3,,,20260909
1766,45,Male,No religion,Single,Yes,None,2,,,20260909
1767,19,Male,No religion,Single,No,None,1,,,20260909
1768,45,Male,Christian,Single,Yes,Bereaved,1,,,20260909
1769,56,Female,No religion,Divorced,No,Bereaved,2,,,20260909
1770,33,Female,Buddhist,Single,No,None,3,,,20260909
1771,19,Male,No religion,Single,No,Had COVID,3,,,20260909
1772,55,Female,Christian,Divorced,No,Long COVID,1,,,20260909
1773,20,Male,Christian,Single,No,Bereaved,2,,,20260909
1774,64,Female,No religion,Married,No,Had COVID,3,,,20260909
1775,67,Female,Christian,Widowed,No,None,2,,,20260909
1776,64,Male,Sikh,Married,No,Had COVID,3,3,Communitarianism,20260909
1777,50,Female,Christian,Married,No,None,2,,,20260909
1778,58,Female,Christian,Widowed,No,None,2,,,20260909
1779,75,Male,Christian,Widowed,No,Bereaved,2,,,20260909
1780,24,Male,No religion,Single,No,None,4,,,20260909
1781,87,Female,Christian,Divorced,No,None,1,,,20260909
1782,73,Male,Christian,Single,No,Had COVID,2,1,Scientific Rationalism,20260909
1783,20,Female,Christian,Single,No,Bereaved,3,2,Libertarianism,20260909
1784,44,Male,Muslim,Single,No,Had COVID,2,,,20260909
1785,46,Male,No religion,Single,No,Had COVID,4,,,20260909
1786,56,Female,No religion,Divorced,No,Had COVID,2,,,20260909
1787,42,Female,Christian,Married,Yes,Had COVID,4,4,Conspiracy Ideation,20260909
1788,58,Male,Christian,Married,No,Had COVID,3,,,20260909
1789,58,Male,Christian,Separated,No,None,4,,,20260909
1790,22,Male,Christian,Single,No,Had COVID,4,,,20260909
1791,37,Male,Christian,Single,No,None,4,,,20260909
1792,70,Male,Christian,Married,No,None,4,,,20260909
1793,57,Male,Christian,Divorced,No,Had COVID,3,,,20260909
1794,33,Female,Not answered,Married,Yes,Had COVID,3,,,20260909
1795,66,Female,No religion,Widowed,No,None,2,,,20260909
1796,35,Female,Christian,Married,No,Had COVID,1,,,20260909
1797,37,Male,No religion,Married,Yes,None,3,,,20260909
1798,72,Female,Not answered,Divorced,No,Had COVID,3,,,20260909
1799,55,Male,Not answered,Separated,Yes,None,4,,,20260909
1800,43,Male,Christian,Married,No,Long COVID,2,,,20260909
1801,36,Female,No religion,Single,Yes,Had COVID,3,,,20260909
1802,66,Male,Christian,Married,No,None,4,,,20260909
1803,79,Male,Christian,Married,No,None,3,,,20260909
1804,27,Female,Not answered,Married,No,Bereaved,2,,,20260909
1805,60,Male,Christian,Married,No,Long COVID,3,,,20260909
1806,79,Male,Christian,Married,No,Bereaved,3,,,20260909
1807,59,Male,Muslim,Married,No,Had COVID,2,2,Libertarianism,20260909
1808,52,Male,Not answered,Divorced,No,Had COVID,4,,,20260909
1809,65,Female,Christian,Divorced,No,None,1,,,20260909
